stem_id,plot,date,location,species,dbh,canopy,genus_species,common_name,functional_group,treatment_number,thin_lvl,burn_szn,notes
1427,8,5/20/2021,2,LIST,1,S,Liquidambar styraciflua,sweetgum,mesophyte,1,control,control,NA
1428,8,5/20/2021,2,LIST,5.1,S,Liquidambar styraciflua,sweetgum,mesophyte,1,control,control,NA
1429,8,5/20/2021,2,PITA,11.3,I,Pinus taeda,loblolly pine,pine,1,control,control,NA
1430,8,5/20/2021,2,PIEC,10.4,I,Pinus echinata,shortleaf pine,pine,1,control,control,NA
1431,8,5/20/2021,2,LIST,3,S,Liquidambar styraciflua,sweetgum,mesophyte,1,control,control,NA
1432,8,5/20/2021,2,LIST,19,I,Liquidambar styraciflua,sweetgum,mesophyte,1,control,control,NA
1433,8,5/20/2021,2,QUNI,15.5,I,Quercus nigra,water oak,mesophyte,1,control,control,NA
1434,8,5/20/2021,2,LIST,12.5,I,Liquidambar styraciflua,sweetgum,mesophyte,1,control,control,NA
1435,8,5/20/2021,2,LIST,26.2,I,Liquidambar styraciflua,sweetgum,mesophyte,1,control,control,NA
1436,8,5/20/2021,E,LIST,22.2,I,Liquidambar styraciflua,sweetgum,mesophyte,1,control,NA,NA
1437,8,5/20/2021,2,QUNI,24.5,C,Quercus nigra,water oak,mesophyte,1,control,control,NA
1438,8,5/20/2021,2,PITA,11,I,Pinus taeda,loblolly pine,pine,1,control,control,NA
1439,8,5/20/2021,2,QUNI,8.5,I,Quercus nigra,water oak,mesophyte,1,control,control,NA
1440,8,5/20/2021,2,QUNI,11.8,I,Quercus nigra,water oak,mesophyte,1,control,control,NA
1441,8,5/20/2021,2,LIST,17.8,I,Liquidambar styraciflua,sweetgum,mesophyte,1,control,control,NA
1442,8,5/20/2021,2,QUAL,6.4,S,Quercus alba,white oak,hardwood pyro,1,control,control,NA
1443,8,5/20/2021,2,QUNI,18.8,I,Quercus nigra,water oak,mesophyte,1,control,control,NA
1444,8,5/20/2021,2,LIST,9.8,I,Liquidambar styraciflua,sweetgum,mesophyte,1,control,control,NA
1445,8,5/20/2021,2,CARYA,3.1,S,Carya sp.,hickory,mesophyte,1,control,control,NA
1446,8,5/20/2021,2,JUVI,9.8,S,Juniperus virginiana,eastern red cedar,mesophyte,1,control,control,NA
1447,8,5/20/2021,2,LIST,2,S,Liquidambar styraciflua,sweetgum,mesophyte,1,control,control,NA
1448,8,5/20/2021,2,LIST,2,S,Liquidambar styraciflua,sweetgum,mesophyte,1,control,control,NA
1449,8,5/20/2021,2,LIST,2,S,Liquidambar styraciflua,sweetgum,mesophyte,1,control,control,NA
1450,8,5/20/2021,2,QUNI,15,I,Quercus nigra,water oak,mesophyte,1,control,control,NA
1451,8,5/20/2021,2,LIST,7,S,Liquidambar styraciflua,sweetgum,mesophyte,1,control,control,NA
1452,8,5/20/2021,2,PITA,10.7,S,Pinus taeda,loblolly pine,pine,1,control,control,NA
1453,8,5/20/2021,E,PRUNUS,11.5,I,Prunus sp.,cherry,mesophyte,1,control,NA,NA
1454,8,5/20/2021,E,QUNI,20.2,C,Quercus nigra,water oak,mesophyte,1,control,NA,NA
1455,8,5/20/2021,E,LIST,14.4,I,Liquidambar styraciflua,sweetgum,mesophyte,1,control,NA,NA
1456,8,5/20/2021,E,PITA,59.5,D,Pinus taeda,loblolly pine,pine,1,control,NA,NA
1457,8,5/20/2021,E,PIEC,21.8,C,Pinus echinata,shortleaf pine,pine,1,control,NA,NA
1458,8,5/20/2021,E,PITA,40.5,C,Pinus taeda,loblolly pine,pine,1,control,NA,NA
1459,8,5/20/2021,FB,LIST,8.5,I,Liquidambar styraciflua,sweetgum,mesophyte,1,control,NA,NA
1460,8,5/20/2021,FB,PRUNUS,8.5,I,Prunus sp.,cherry,mesophyte,1,control,NA,NA
1461,8,5/20/2021,FB,PITA,41.1,D,Pinus taeda,loblolly pine,pine,1,control,NA,NA
1462,8,5/20/2021,FB,PRUNUS,6.5,S,Prunus sp.,cherry,mesophyte,1,control,NA,NA
1463,8,5/20/2021,FB,LIST,15.4,I,Liquidambar styraciflua,sweetgum,mesophyte,1,control,NA,NA
1464,8,5/20/2021,FB,QUFA,17,I,Quercus falcata,southern red oak,hardwood pyro,1,control,NA,NA
1465,8,5/20/2021,FB,LIST,15.9,I,Liquidambar styraciflua,sweetgum,mesophyte,1,control,NA,NA
1466,8,5/20/2021,FB,VACCI,2,S,Vaccinium sp.,blueberry,mesophyte,1,control,NA,NA
1467,8,5/20/2021,FB,VACCI,2,S,Vaccinium sp.,blueberry,mesophyte,1,control,NA,NA
1468,8,5/20/2021,FB,VACCI,2,S,Vaccinium sp.,blueberry,mesophyte,1,control,NA,NA
1469,8,5/20/2021,3,PIEC,26.1,C,Pinus echinata,shortleaf pine,pine,1,control,early,NA
1470,8,5/20/2021,3,LIST,11.9,I,Liquidambar styraciflua,sweetgum,mesophyte,1,control,early,NA
1471,8,5/20/2021,3,PITA,14.7,I,Pinus taeda,loblolly pine,pine,1,control,early,NA
1472,8,5/20/2021,3,LIST,11.5,I,Liquidambar styraciflua,sweetgum,mesophyte,1,control,early,NA
1473,8,5/20/2021,3,LIST,9.9,I,Liquidambar styraciflua,sweetgum,mesophyte,1,control,early,NA
1474,8,5/20/2021,3,VACCI,2,S,Vaccinium sp.,blueberry,mesophyte,1,control,early,NA
1475,8,5/20/2021,3,VACCI,2,S,Vaccinium sp.,blueberry,mesophyte,1,control,early,NA
1476,8,5/20/2021,3,VACCI,1.5,S,Vaccinium sp.,blueberry,mesophyte,1,control,early,NA
1477,8,5/20/2021,3,VACCI,1.5,S,Vaccinium sp.,blueberry,mesophyte,1,control,early,NA
1478,8,5/20/2021,3,VACCI,1.5,S,Vaccinium sp.,blueberry,mesophyte,1,control,early,NA
1479,8,5/20/2021,3,LIST,1.7,S,Liquidambar styraciflua,sweetgum,mesophyte,1,control,early,NA
1480,8,5/20/2021,E,PITA,50.6,D,Pinus taeda,loblolly pine,pine,1,control,NA,NA
1481,8,5/20/2021,3,LIST,6.6,S,Liquidambar styraciflua,sweetgum,mesophyte,1,control,early,NA
1482,8,5/20/2021,3,LIST,5.5,S,Liquidambar styraciflua,sweetgum,mesophyte,1,control,early,NA
1483,8,5/20/2021,3,LIST,2,S,Liquidambar styraciflua,sweetgum,mesophyte,1,control,early,NA
1484,8,5/20/2021,3,LIST,11.9,I,Liquidambar styraciflua,sweetgum,mesophyte,1,control,early,NA
1485,8,5/20/2021,3,LIST,8,S,Liquidambar styraciflua,sweetgum,mesophyte,1,control,early,NA
1486,8,5/20/2021,3,LIST,13,I,Liquidambar styraciflua,sweetgum,mesophyte,1,control,early,NA
1487,8,5/20/2021,3,LIST,3.4,S,Liquidambar styraciflua,sweetgum,mesophyte,1,control,early,NA
1488,8,5/20/2021,3,LIST,9.9,S,Liquidambar styraciflua,sweetgum,mesophyte,1,control,early,NA
1489,8,5/20/2021,3,LIST,15.3,I,Liquidambar styraciflua,sweetgum,mesophyte,1,control,early,NA
1490,8,5/20/2021,3,PIEC,26,C,Pinus echinata,shortleaf pine,pine,1,control,early,NA
1491,8,5/20/2021,3,LIST,4.7,S,Liquidambar styraciflua,sweetgum,mesophyte,1,control,early,NA
1492,8,5/20/2021,3,QUNI,30.5,C,Quercus nigra,water oak,mesophyte,1,control,early,NA
1493,8,5/20/2021,3,LIST,7.8,S,Liquidambar styraciflua,sweetgum,mesophyte,1,control,early,NA
1494,8,5/20/2021,3,LIST,4,S,Liquidambar styraciflua,sweetgum,mesophyte,1,control,early,NA
1495,8,5/20/2021,3,LIST,1.6,S,Liquidambar styraciflua,sweetgum,mesophyte,1,control,early,NA
1496,8,5/20/2021,3,LIST,6.5,S,Liquidambar styraciflua,sweetgum,mesophyte,1,control,early,NA
1497,8,5/20/2021,3,QUNI,14.5,I,Quercus nigra,water oak,mesophyte,1,control,early,NA
1498,8,5/20/2021,3,LIST,3.1,S,Liquidambar styraciflua,sweetgum,mesophyte,1,control,early,NA
1499,8,5/20/2021,3,LIST,3.5,S,Liquidambar styraciflua,sweetgum,mesophyte,1,control,early,NA
1500,8,5/20/2021,3,LIST,9.8,S,Liquidambar styraciflua,sweetgum,mesophyte,1,control,early,NA
1501,8,5/20/2021,3,LIST,9.5,I,Liquidambar styraciflua,sweetgum,mesophyte,1,control,early,NA
1502,8,5/20/2021,3,QUNI,11.1,I,Quercus nigra,water oak,mesophyte,1,control,early,NA
1503,8,5/20/2021,3,PITA,63,D,Pinus taeda,loblolly pine,pine,1,control,early,NA
1504,8,5/20/2021,3,LIST,3,S,Liquidambar styraciflua,sweetgum,mesophyte,1,control,early,NA
1505,8,5/20/2021,E,PITA,30.2,C,Pinus taeda,loblolly pine,pine,1,control,NA,NA
1506,8,5/20/2021,3,QUNI,21.5,I,Quercus nigra,water oak,mesophyte,1,control,early,NA
1507,8,5/20/2021,E,QUFA,26.2,C,Quercus falcata,southern red oak,hardwood pyro,1,control,NA,NA
1508,8,5/20/2021,E,QUNI,16.6,I,Quercus nigra,water oak,mesophyte,1,control,NA,NA
1509,8,5/20/2021,FB,LIST,15,I,Liquidambar styraciflua,sweetgum,mesophyte,1,control,NA,NA
1510,8,5/20/2021,FB,LIST,1,S,Liquidambar styraciflua,sweetgum,mesophyte,1,control,NA,NA
1511,8,5/20/2021,FB,LIST,1,S,Liquidambar styraciflua,sweetgum,mesophyte,1,control,NA,NA
1512,8,5/20/2021,FB,LIST,1,S,Liquidambar styraciflua,sweetgum,mesophyte,1,control,NA,NA
1513,8,5/20/2021,FB,VACCI,3.5,S,Vaccinium sp.,blueberry,mesophyte,1,control,NA,NA
1514,8,5/20/2021,4,ACRU,17.2,I,Acer rubrum,red maple,mesophyte,1,control,late,NA
1515,8,5/20/2021,4,QUNI,24.2,C,Quercus nigra,water oak,mesophyte,1,control,late,NA
1516,8,5/20/2021,4,SW,9.3,I,Oxydendrum arboreum,sourwood,mesophyte,1,control,late,NA
1517,8,5/20/2021,4,LIST,7.7,I,Liquidambar styraciflua,sweetgum,mesophyte,1,control,late,NA
1518,8,5/20/2021,4,VACCI,3.5,S,Vaccinium sp.,blueberry,mesophyte,1,control,late,NA
1519,8,5/20/2021,4,VACCI,3.5,S,Vaccinium sp.,blueberry,mesophyte,1,control,late,NA
1520,8,5/20/2021,4,PITA,54.6,D,Pinus taeda,loblolly pine,pine,1,control,late,NA
1521,8,5/20/2021,E,LIST,27.3,C,Liquidambar styraciflua,sweetgum,mesophyte,1,control,NA,NA
1522,8,5/20/2021,4,COFL,10.3,S,Cornus florida,dogwood,mesophyte,1,control,late,NA
1523,8,5/20/2021,4,PRUNUS,3.8,S,Prunus sp.,cherry,mesophyte,1,control,late,NA
1524,8,5/20/2021,4,ACRU,13.4,I,Acer rubrum,red maple,mesophyte,1,control,late,NA
1525,8,5/20/2021,4,QUNI,31.4,C,Quercus nigra,water oak,mesophyte,1,control,late,NA
1526,8,5/20/2021,4,LIST,7.2,S,Liquidambar styraciflua,sweetgum,mesophyte,1,control,late,NA
1527,8,5/20/2021,4,PITA,5.5,S,Pinus taeda,loblolly pine,pine,1,control,late,NA
1528,8,5/20/2021,4,PIEC,16.7,I,Pinus echinata,shortleaf pine,pine,1,control,late,NA
1529,8,5/20/2021,4,LIST,11.9,I,Liquidambar styraciflua,sweetgum,mesophyte,1,control,late,NA
1530,8,5/20/2021,4,QUNI,21,C,Quercus nigra,water oak,mesophyte,1,control,late,NA
1531,8,5/20/2021,4,QUNI,20.6,C,Quercus nigra,water oak,mesophyte,1,control,late,NA
1532,8,5/20/2021,4,LIST,1,S,Liquidambar styraciflua,sweetgum,mesophyte,1,control,late,NA
1533,8,5/20/2021,4,LIST,1,S,Liquidambar styraciflua,sweetgum,mesophyte,1,control,late,NA
1534,8,5/20/2021,4,LIST,2,S,Liquidambar styraciflua,sweetgum,mesophyte,1,control,late,NA
1535,8,5/20/2021,4,VACCI,1,S,Vaccinium sp.,blueberry,mesophyte,1,control,late,NA
1536,8,5/20/2021,4,VACCI,1,S,Vaccinium sp.,blueberry,mesophyte,1,control,late,NA
1537,8,5/20/2021,4,VACCI,1,S,Vaccinium sp.,blueberry,mesophyte,1,control,late,NA
1538,8,5/20/2021,4,VACCI,1,S,Vaccinium sp.,blueberry,mesophyte,1,control,late,NA
1539,8,5/20/2021,E,QUFA,16,I,Quercus falcata,southern red oak,hardwood pyro,1,control,NA,NA
1540,8,5/20/2021,E,PITA,53.5,D,Pinus taeda,loblolly pine,pine,1,control,NA,NA
1541,8,5/20/2021,4,LIST,17,I,Liquidambar styraciflua,sweetgum,mesophyte,1,control,late,NA
1542,8,5/20/2021,4,LIST,7,S,Liquidambar styraciflua,sweetgum,mesophyte,1,control,late,NA
1543,8,5/20/2021,4,QUNI,23,I,Quercus nigra,water oak,mesophyte,1,control,late,NA
1544,8,5/20/2021,4,PIEC,26.7,C,Pinus echinata,shortleaf pine,pine,1,control,late,NA
1545,8,5/20/2021,4,LIST,15.4,I,Liquidambar styraciflua,sweetgum,mesophyte,1,control,late,NA
1546,8,5/20/2021,4,QUNI,16,I,Quercus nigra,water oak,mesophyte,1,control,late,NA
1547,8,5/20/2021,4,LIST,3.8,S,Liquidambar styraciflua,sweetgum,mesophyte,1,control,late,NA
1548,8,5/20/2021,4,LIST,10.5,I,Liquidambar styraciflua,sweetgum,mesophyte,1,control,late,NA
1549,8,5/20/2021,4,LIST,6.5,S,Liquidambar styraciflua,sweetgum,mesophyte,1,control,late,NA
1550,8,5/20/2021,E,LIST,19.4,I,Liquidambar styraciflua,sweetgum,mesophyte,1,control,NA,NA
1551,8,5/20/2021,FB,NYSY,8.1,I,Nyssa sylvatica,black gum,mesophyte,1,control,NA,NA
1552,8,5/20/2021,FB,PITA,5.3,S,Pinus taeda,loblolly pine,pine,1,control,NA,NA
1553,9,5/20/2021,1,FAGR,5.8,S,Fagus grandifolia,American beech,mesophyte,2,high,early,NA
1554,9,5/20/2021,1,LIST,20.8,C,Liquidambar styraciflua,sweetgum,mesophyte,2,high,early,NA
1555,9,5/20/2021,1,PITA,42.3,D,Pinus taeda,loblolly pine,pine,2,high,early,NA
1556,9,5/20/2021,1,ACRU,7.8,S,Acer rubrum,red maple,mesophyte,2,high,early,NA
1557,9,5/20/2021,1,NYSY,5.5,S,Nyssa sylvatica,black gum,mesophyte,2,high,early,NA
1558,9,5/20/2021,1,NYSY,9,I,Nyssa sylvatica,black gum,mesophyte,2,high,early,NA
1559,9,5/20/2021,1,QUNI,25,C,Quercus nigra,water oak,mesophyte,2,high,early,NA
1560,9,5/20/2021,1,ACRU,23.7,I,Acer rubrum,red maple,mesophyte,2,high,early,NA
1561,9,5/20/2021,1,QUNI,5,S,Quercus nigra,water oak,mesophyte,2,high,early,NA
1562,9,5/20/2021,1,CARYA,6.5,I,Carya sp.,hickory,mesophyte,2,high,early,NA
1563,9,5/20/2021,1,CARYA,3.5,S,Carya sp.,hickory,mesophyte,2,high,early,NA
1564,9,5/20/2021,1,QUNI,8,I,Quercus nigra,water oak,mesophyte,2,high,early,NA
1565,9,5/20/2021,1,LIST,14.8,I,Liquidambar styraciflua,sweetgum,mesophyte,2,high,early,NA
1566,9,5/20/2021,1,PRUNUS,5.1,I,Prunus sp.,cherry,mesophyte,2,high,early,NA
1567,9,5/20/2021,1,QUNI,14,I,Quercus nigra,water oak,mesophyte,2,high,early,NA
1568,9,5/20/2021,1,LIST,21,C,Liquidambar styraciflua,sweetgum,mesophyte,2,high,early,NA
1569,9,5/20/2021,1,VACCI,1,S,Vaccinium sp.,blueberry,mesophyte,2,high,early,NA
1570,9,5/20/2021,1,VACCI,1,S,Vaccinium sp.,blueberry,mesophyte,2,high,early,NA
1571,9,5/20/2021,1,VACCI,1,S,Vaccinium sp.,blueberry,mesophyte,2,high,early,NA
1572,9,5/20/2021,1,VACCI,1,S,Vaccinium sp.,blueberry,mesophyte,2,high,early,NA
1573,9,5/20/2021,1,VACCI,1,S,Vaccinium sp.,blueberry,mesophyte,2,high,early,NA
1574,9,5/20/2021,1,VACCI,1,S,Vaccinium sp.,blueberry,mesophyte,2,high,early,NA
1575,9,5/20/2021,1,NYSY,7,S,Nyssa sylvatica,black gum,mesophyte,2,high,early,NA
1576,9,5/20/2021,1,LIST,9.5,I,Liquidambar styraciflua,sweetgum,mesophyte,2,high,early,NA
1577,9,5/20/2021,1,QUNI,30.5,C,Quercus nigra,water oak,mesophyte,2,high,early,NA
1578,9,5/20/2021,E,LIST,18.9,I,Liquidambar styraciflua,sweetgum,mesophyte,2,high,NA,NA
1579,9,5/20/2021,1,LIST,7,I,Liquidambar styraciflua,sweetgum,mesophyte,2,high,early,NA
1580,9,5/20/2021,1,LIST,20.5,I,Liquidambar styraciflua,sweetgum,mesophyte,2,high,early,NA
1581,9,5/20/2021,1,LIST,8,I,Liquidambar styraciflua,sweetgum,mesophyte,2,high,early,NA
1582,9,5/20/2021,1,QUNI,6.2,S,Quercus nigra,water oak,mesophyte,2,high,early,NA
1583,9,5/20/2021,1,FAGR,2,S,Fagus grandifolia,American beech,mesophyte,2,high,early,NA
1584,9,5/20/2021,1,LIST,12.1,I,Liquidambar styraciflua,sweetgum,mesophyte,2,high,early,NA
1585,9,5/20/2021,1,JUVI,10.7,S,Juniperus virginiana,eastern red cedar,mesophyte,2,high,early,NA
1586,9,5/20/2021,1,PITA,45.5,D,Pinus taeda,loblolly pine,pine,2,high,early,NA
1587,9,5/20/2021,1,LIST,14.4,I,Liquidambar styraciflua,sweetgum,mesophyte,2,high,early,NA
1588,9,5/20/2021,1,ACRU,2.1,S,Acer rubrum,red maple,mesophyte,2,high,early,NA
1589,9,5/20/2021,1,ACRU,6.2,I,Acer rubrum,red maple,mesophyte,2,high,early,NA
1590,9,5/20/2021,1,LIST,14.5,I,Liquidambar styraciflua,sweetgum,mesophyte,2,high,early,NA
1591,9,5/20/2021,1,LIST,8.1,S,Liquidambar styraciflua,sweetgum,mesophyte,2,high,early,NA
1592,9,5/20/2021,1,QUFA,7.4,S,Quercus falcata,southern red oak,hardwood pyro,2,high,early,NA
1593,9,5/20/2021,1,LIST,12.1,I,Liquidambar styraciflua,sweetgum,mesophyte,2,high,early,NA
1594,9,5/20/2021,1,NYSY,8.5,S,Nyssa sylvatica,black gum,mesophyte,2,high,early,NA
1595,9,5/20/2021,1,ACRU,22.4,C,Acer rubrum,red maple,mesophyte,2,high,early,NA
1596,9,5/20/2021,1,ACRU,6.6,S,Acer rubrum,red maple,mesophyte,2,high,early,NA
1597,9,5/20/2021,1,QUNI,29,C,Quercus nigra,water oak,mesophyte,2,high,early,NA
1598,9,5/20/2021,E,LITU,20.9,C,Liquidambar styraciflua,tulip poplar,mesophyte,2,high,NA,NA
1599,9,5/20/2021,E,PITA,53.5,D,Pinus taeda,loblolly pine,pine,2,high,NA,NA
1600,9,5/20/2021,E,SW,25.5,I,Oxydendrum arboreum,sourwood,mesophyte,2,high,NA,NA
1601,9,5/20/2021,FB,LIST,7.7,S,Liquidambar styraciflua,sweetgum,mesophyte,2,high,NA,NA
1602,9,5/20/2021,FB,VACCI,2.8,S,Vaccinium sp.,blueberry,mesophyte,2,high,NA,NA
1603,9,5/20/2021,FB,QUNI,8.8,I,Quercus nigra,water oak,mesophyte,2,high,NA,NA
1604,9,5/20/2021,FB,LIST,14.8,I,Liquidambar styraciflua,sweetgum,mesophyte,2,high,NA,NA
1605,9,5/20/2021,2,VACCI,3,S,Vaccinium sp.,blueberry,mesophyte,2,high,late,NA
1606,9,5/20/2021,2,LITU,28.8,C,Liquidambar styraciflua,tulip poplar,mesophyte,2,high,late,NA
1607,9,5/20/2021,2,LIST,7.5,I,Liquidambar styraciflua,sweetgum,mesophyte,2,high,late,NA
1608,9,5/20/2021,2,LIST,8.5,S,Liquidambar styraciflua,sweetgum,mesophyte,2,high,late,NA
1609,9,5/20/2021,2,NYSY,24.7,C,Nyssa sylvatica,black gum,mesophyte,2,high,late,NA
1610,9,5/20/2021,2,QUNI,19.4,I,Quercus nigra,water oak,mesophyte,2,high,late,NA
1611,9,5/20/2021,2,LIST,9.2,I,Liquidambar styraciflua,sweetgum,mesophyte,2,high,late,NA
1612,9,5/20/2021,2,PIEC,15.9,I,Pinus echinata,shortleaf pine,pine,2,high,late,NA
1613,9,5/20/2021,2,LIST,6.2,S,Liquidambar styraciflua,sweetgum,mesophyte,2,high,late,NA
1614,9,5/20/2021,E,LIST,13.5,I,Liquidambar styraciflua,sweetgum,mesophyte,2,high,NA,NA
1615,9,5/20/2021,E,PRUNUS,14.5,I,Prunus sp.,cherry,mesophyte,2,high,NA,NA
1616,9,5/20/2021,2,LIST,12.3,I,Liquidambar styraciflua,sweetgum,mesophyte,2,high,late,NA
1617,9,5/20/2021,2,LIST,14.7,I,Liquidambar styraciflua,sweetgum,mesophyte,2,high,late,NA
1618,9,5/20/2021,2,PITA,55.5,C,Pinus taeda,loblolly pine,pine,2,high,late,NA
1619,9,5/20/2021,2,LIST,14.5,I,Liquidambar styraciflua,sweetgum,mesophyte,2,high,late,NA
1620,9,5/20/2021,2,PRUNUS,8.5,I,Prunus sp.,cherry,mesophyte,2,high,late,NA
1621,9,5/20/2021,2,ACRU,4.3,S,Acer rubrum,red maple,mesophyte,2,high,late,NA
1622,9,5/20/2021,2,ILOP,3.2,S,Ilex opaca,American holly,mesophyte,2,high,late,NA
1623,9,5/20/2021,2,QUNI,29.2,I,Quercus nigra,water oak,mesophyte,2,high,late,NA
1624,9,5/20/2021,2,LIST,28,I,Liquidambar styraciflua,sweetgum,mesophyte,2,high,late,NA
1625,9,5/20/2021,2,LIST,10.9,I,Liquidambar styraciflua,sweetgum,mesophyte,2,high,late,NA
1626,9,5/20/2021,2,NYSY,2.6,S,Nyssa sylvatica,black gum,mesophyte,2,high,late,NA
1627,9,5/20/2021,E,PITA,46.8,D,Pinus taeda,loblolly pine,pine,2,high,NA,NA
1628,9,5/20/2021,2,QUAL,22.3,C,Quercus alba,white oak,hardwood pyro,2,high,late,NA
1629,9,5/20/2021,2,CARYA,3.9,S,Carya sp.,hickory,mesophyte,2,high,late,NA
1630,9,5/20/2021,2,VACCI,1,S,Vaccinium sp.,blueberry,mesophyte,2,high,late,NA
1631,9,5/20/2021,2,VACCI,1,S,Vaccinium sp.,blueberry,mesophyte,2,high,late,NA
1632,9,5/20/2021,2,VACCI,1,S,Vaccinium sp.,blueberry,mesophyte,2,high,late,NA
1633,9,5/20/2021,2,VACCI,1,S,Vaccinium sp.,blueberry,mesophyte,2,high,late,NA
1634,9,5/20/2021,2,VACCI,1,S,Vaccinium sp.,blueberry,mesophyte,2,high,late,NA
1635,9,5/20/2021,2,LIST,6.5,S,Liquidambar styraciflua,sweetgum,mesophyte,2,high,late,NA
1636,9,5/20/2021,2,LIST,1.5,S,Liquidambar styraciflua,sweetgum,mesophyte,2,high,late,NA
1637,9,5/20/2021,E,ACRU,4,S,Acer rubrum,red maple,mesophyte,2,high,NA,NA
1638,9,5/20/2021,E,QUNI,21.8,I,Quercus nigra,water oak,mesophyte,2,high,NA,NA
1639,9,5/20/2021,E,LIST,18.5,I,Liquidambar styraciflua,sweetgum,mesophyte,2,high,NA,NA
1640,9,5/20/2021,2,QUFA,15,I,Quercus falcata,southern red oak,hardwood pyro,2,high,late,NA
1641,9,5/20/2021,2,LIST,10,I,Liquidambar styraciflua,sweetgum,mesophyte,2,high,late,NA
1642,9,5/20/2021,2,LITU,9.5,I,Liquidambar styraciflua,tulip poplar,mesophyte,2,high,late,NA
1643,9,5/20/2021,2,VACCI,4.2,S,Vaccinium sp.,blueberry,mesophyte,2,high,late,NA
1644,9,5/20/2021,E,PIEC,18.3,I,Pinus echinata,shortleaf pine,pine,2,high,NA,NA
1645,9,5/20/2021,2,QUNI,23.8,C,Quercus nigra,water oak,mesophyte,2,high,late,NA
1646,9,5/20/2021,E,PITA,24.5,C,Pinus taeda,loblolly pine,pine,2,high,NA,NA
1647,9,5/20/2021,FB,LIST,3.5,S,Liquidambar styraciflua,sweetgum,mesophyte,2,high,NA,NA
1648,9,5/20/2021,2,QUNI,7,I,Quercus nigra,water oak,mesophyte,2,high,late,NA
1649,9,5/20/2021,FB,LIST,1.5,S,Liquidambar styraciflua,sweetgum,mesophyte,2,high,NA,NA
1650,9,5/20/2021,FB,VACCI,2.5,S,Vaccinium sp.,blueberry,mesophyte,2,high,NA,NA
1651,9,5/20/2021,FB,VACCI,2.5,S,Vaccinium sp.,blueberry,mesophyte,2,high,NA,NA
1652,9,5/20/2021,3,VACCI,2.5,S,Vaccinium sp.,blueberry,mesophyte,2,high,control,NA
1653,9,5/20/2021,3,VACCI,2.5,S,Vaccinium sp.,blueberry,mesophyte,2,high,control,NA
1654,9,5/20/2021,3,LIST,6.7,S,Liquidambar styraciflua,sweetgum,mesophyte,2,high,control,NA
1655,9,5/20/2021,3,ACRU,26,I,Acer rubrum,red maple,mesophyte,2,high,control,NA
1656,9,5/20/2021,3,PITA,51.3,C,Pinus taeda,loblolly pine,pine,2,high,control,NA
1657,9,5/20/2021,3,LIST,11.2,I,Liquidambar styraciflua,sweetgum,mesophyte,2,high,control,NA
1658,9,5/20/2021,3,SW,14.5,I,Oxydendrum arboreum,sourwood,mesophyte,2,high,control,NA
1659,9,5/20/2021,3,LIST,1,S,Liquidambar styraciflua,sweetgum,mesophyte,2,high,control,NA
1660,9,5/20/2021,3,LIST,1,S,Liquidambar styraciflua,sweetgum,mesophyte,2,high,control,NA
1661,9,5/20/2021,3,LIST,1,S,Liquidambar styraciflua,sweetgum,mesophyte,2,high,control,NA
1662,9,5/20/2021,3,LIST,1,S,Liquidambar styraciflua,sweetgum,mesophyte,2,high,control,NA
1663,9,5/20/2021,3,LIST,1,S,Liquidambar styraciflua,sweetgum,mesophyte,2,high,control,NA
1664,9,5/20/2021,3,QUNI,18.6,I,Quercus nigra,water oak,mesophyte,2,high,control,NA
1665,9,5/20/2021,3,QUNI,15.5,I,Quercus nigra,water oak,mesophyte,2,high,control,NA
1666,9,5/20/2021,3,LIST,12.1,I,Liquidambar styraciflua,sweetgum,mesophyte,2,high,control,NA
1667,9,5/20/2021,3,LIST,31,C,Liquidambar styraciflua,sweetgum,mesophyte,2,high,control,NA
1668,9,5/20/2021,3,QUNI,40.5,C,Quercus nigra,water oak,mesophyte,2,high,control,NA
1669,9,5/20/2021,3,PITA,35.7,C,Pinus taeda,loblolly pine,pine,2,high,control,NA
1670,9,5/20/2021,3,LIST,7.2,S,Liquidambar styraciflua,sweetgum,mesophyte,2,high,control,NA
1671,9,5/20/2021,3,PIEC,9.5,S,Pinus echinata,shortleaf pine,pine,2,high,control,NA
1672,9,5/20/2021,3,PIEC,17.5,I,Pinus echinata,shortleaf pine,pine,2,high,control,NA
1673,9,5/20/2021,3,LIST,14.7,I,Liquidambar styraciflua,sweetgum,mesophyte,2,high,control,NA
1674,9,5/20/2021,3,QUNI,16,I,Quercus nigra,water oak,mesophyte,2,high,control,NA
1675,9,5/20/2021,E,PIEC,30.5,C,Pinus echinata,shortleaf pine,pine,2,high,NA,NA
1676,9,5/20/2021,E,PITA,31.3,C,Pinus taeda,loblolly pine,pine,2,high,NA,NA
1677,9,5/20/2021,E,LIST,20.6,I,Liquidambar styraciflua,sweetgum,mesophyte,2,high,NA,NA
1678,9,5/20/2021,3,PITA,38.7,C,Pinus taeda,loblolly pine,pine,2,high,control,NA
1679,9,5/20/2021,E,QUNI,8.3,I,Quercus nigra,water oak,mesophyte,2,high,NA,NA
1680,9,5/20/2021,3,ACRU,9.8,I,Acer rubrum,red maple,mesophyte,2,high,control,NA
1681,9,5/20/2021,3,LIST,16.7,I,Liquidambar styraciflua,sweetgum,mesophyte,2,high,control,NA
1682,9,5/20/2021,3,NYSY,1.9,S,Nyssa sylvatica,black gum,mesophyte,2,high,control,NA
